INFO 2020-12-26 22:23:54,543 autoreload 24056 27920 Watching for file changes with StatReloader
INFO 2020-12-26 22:29:12,434 autoreload 4552 19808 Watching for file changes with StatReloader
INFO 2020-12-26 22:58:13,039 autoreload 19884 16824 Watching for file changes with StatReloader
INFO 2020-12-26 22:58:36,846 autoreload 19884 16824 C:\Users\dan\just_django\tryjango\trydjango\settings.py changed, reloading.
INFO 2020-12-26 22:58:37,605 autoreload 24464 22852 Watching for file changes with StatReloader
INFO 2020-12-26 22:58:45,715 autoreload 24464 22852 C:\Users\dan\just_django\tryjango\trydjango\settings.py changed, reloading.
INFO 2020-12-26 22:58:46,224 autoreload 15076 19640 Watching for file changes with StatReloader
INFO 2020-12-26 22:58:49,635 autoreload 15076 19640 C:\Users\dan\just_django\tryjango\trydjango\settings.py changed, reloading.
INFO 2020-12-26 22:58:50,041 autoreload 508 22364 Watching for file changes with StatReloader
INFO 2020-12-26 22:59:22,024 autoreload 508 22364 C:\Users\dan\just_django\tryjango\trydjango\settings.py changed, reloading.
INFO 2020-12-26 22:59:22,694 autoreload 3732 18156 Watching for file changes with StatReloader
INFO 2020-12-26 22:59:59,847 autoreload 3732 18156 C:\Users\dan\just_django\tryjango\trydjango\settings.py changed, reloading.
INFO 2020-12-26 23:00:00,495 autoreload 9812 7944 Watching for file changes with StatReloader
INFO 2020-12-26 23:00:06,128 autoreload 9812 7944 C:\Users\dan\just_django\tryjango\trydjango\settings.py changed, reloading.
INFO 2020-12-26 23:00:06,978 autoreload 22584 26100 Watching for file changes with StatReloader
INFO 2020-12-26 23:00:14,810 autoreload 22584 26100 C:\Users\dan\just_django\tryjango\trydjango\settings.py changed, reloading.
INFO 2020-12-26 23:00:15,231 autoreload 3628 13300 Watching for file changes with StatReloader
INFO 2020-12-26 23:00:19,711 autoreload 3628 13300 C:\Users\dan\just_django\tryjango\trydjango\settings.py changed, reloading.
INFO 2020-12-26 23:00:20,355 autoreload 7368 21904 Watching for file changes with StatReloader
INFO 2020-12-26 23:00:34,135 basehttp 7368 24352 "GET / HTTP/1.1" 200 163335
INFO 2020-12-26 23:00:34,173 basehttp 7368 24352 "GET /static/css/nicepage.css HTTP/1.1" 304 0
INFO 2020-12-26 23:00:34,175 basehttp 7368 17928 "GET /static/css/Page-1.css HTTP/1.1" 304 0
INFO 2020-12-26 23:00:34,177 basehttp 7368 26768 "GET /static/js/custom.js HTTP/1.1" 304 0
WARNING 2020-12-26 23:00:34,238 basehttp 7368 26768 "GET /static/css/images/logo1.jpg HTTP/1.1" 404 1686
INFO 2020-12-26 23:04:36,403 basehttp 7368 17928 "GET / HTTP/1.1" 200 163335
INFO 2020-12-26 23:04:36,810 basehttp 7368 17928 "GET /static/css/images/logo1.jpg HTTP/1.1" 200 40861
INFO 2020-12-26 23:04:40,062 basehttp 7368 17928 "GET / HTTP/1.1" 200 163335
INFO 2020-12-26 23:05:09,506 basehttp 7368 17928 "GET / HTTP/1.1" 200 163335
INFO 2020-12-26 23:05:30,883 basehttp 7368 17928 "GET / HTTP/1.1" 200 163335
INFO 2020-12-26 23:05:35,461 basehttp 7368 17928 "GET / HTTP/1.1" 200 163335
INFO 2020-12-26 23:05:37,416 basehttp 7368 17928 "GET / HTTP/1.1" 200 163335
INFO 2020-12-26 23:06:01,051 autoreload 28280 13096 Watching for file changes with StatReloader
INFO 2020-12-26 23:06:04,379 basehttp 28280 28092 "GET / HTTP/1.1" 200 163335
INFO 2020-12-26 23:06:04,406 basehttp 28280 28092 "GET /static/js/custom.js HTTP/1.1" 304 0
INFO 2020-12-26 23:06:08,227 basehttp 28280 28092 "GET / HTTP/1.1" 200 163335
INFO 2020-12-26 23:06:11,373 basehttp 28280 28092 "GET / HTTP/1.1" 200 163335
INFO 2020-12-26 23:11:58,570 basehttp 28280 17148 "GET / HTTP/1.1" 200 163368
INFO 2020-12-26 23:11:58,808 basehttp 28280 17148 "GET /static/js/custom.js HTTP/1.1" 200 6893
INFO 2020-12-26 23:11:58,874 basehttp 28280 9520 "GET /static/css/images/logo1.jpg HTTP/1.1" 200 40861
WARNING 2020-12-26 23:12:12,185 views 28280 9520 @ exception e:['“” value has an invalid date format. It must be in YYYY-MM-DD format.']
INFO 2020-12-26 23:12:12,187 basehttp 28280 9520 "POST /join/ HTTP/1.1" 200 51
INFO 2020-12-26 23:12:38,003 basehttp 28280 9520 "POST /message/ HTTP/1.1" 200 59
INFO 2020-12-26 23:14:57,936 basehttp 28280 9520 "GET / HTTP/1.1" 200 163405
INFO 2020-12-26 23:14:58,030 basehttp 28280 9520 "GET /static/js/custom.js HTTP/1.1" 200 6895
INFO 2020-12-26 23:14:58,242 basehttp 28280 9520 "GET /static/css/images/logo1.jpg HTTP/1.1" 304 0
INFO 2020-12-26 23:15:02,066 basehttp 28280 9520 "GET / HTTP/1.1" 200 163405
INFO 2020-12-26 23:15:52,586 basehttp 28280 9520 "GET / HTTP/1.1" 200 163405
INFO 2020-12-26 23:15:52,621 basehttp 28280 9520 "GET /static/js/custom.js HTTP/1.1" 304 0
WARNING 2020-12-26 23:16:01,600 views 28280 9520 @ exception e:['“” value has an invalid date format. It must be in YYYY-MM-DD format.']
INFO 2020-12-26 23:16:01,600 basehttp 28280 9520 "POST /join/ HTTP/1.1" 200 51
INFO 2020-12-27 04:58:24,247 autoreload 15812 14452 Watching for file changes with StatReloader
INFO 2020-12-27 05:03:26,824 basehttp 15812 10636 "GET / HTTP/1.1" 200 163448
INFO 2020-12-27 05:03:26,890 basehttp 15812 10636 "GET /static/css/nicepage.css HTTP/1.1" 304 0
INFO 2020-12-27 05:03:26,892 basehttp 15812 15680 "GET /static/css/Page-1.css HTTP/1.1" 304 0
INFO 2020-12-27 05:03:26,913 basehttp 15812 13680 "GET /static/js/jquery.js HTTP/1.1" 304 0
INFO 2020-12-27 05:03:26,916 basehttp 15812 10636 "GET /static/js/nicepage.js HTTP/1.1" 304 0
INFO 2020-12-27 05:03:26,919 basehttp 15812 16944 "GET /static/img/image/logo1.jpg HTTP/1.1" 304 0
INFO 2020-12-27 05:03:27,056 basehttp 15812 16944 "GET /static/css/images/logo1.jpg HTTP/1.1" 304 0
INFO 2020-12-27 05:03:27,264 basehttp 15812 15680 "GET /static/js/custom.js HTTP/1.1" 200 7040
WARNING 2020-12-27 05:03:27,347 log 15812 15680 Not Found: /favicon.ico
WARNING 2020-12-27 05:03:27,355 basehttp 15812 15680 "GET /favicon.ico HTTP/1.1" 404 13627
INFO 2020-12-27 05:03:47,637 basehttp 15812 15680 "POST /sign-in/ HTTP/1.1" 200 51
INFO 2020-12-27 05:04:24,077 basehttp 15812 15680 "GET / HTTP/1.1" 200 163448
INFO 2020-12-27 05:04:27,799 basehttp 15812 15680 "POST /sign-in/ HTTP/1.1" 200 51
INFO 2020-12-27 05:04:48,607 basehttp 15812 15680 "POST /sign-in/ HTTP/1.1" 200 47
INFO 2020-12-27 05:04:48,822 basehttp 15812 15680 "GET /user/ HTTP/1.1" 200 82
INFO 2020-12-27 05:04:59,230 basehttp 15812 15680 "GET / HTTP/1.1" 200 163448
INFO 2020-12-27 05:05:01,816 basehttp 15812 15680 "GET / HTTP/1.1" 200 163448
WARNING 2020-12-27 05:05:44,373 views 15812 15680 @ exception e:['“” value has an invalid date format. It must be in YYYY-MM-DD format.']
INFO 2020-12-27 05:05:44,373 basehttp 15812 15680 "POST /join/ HTTP/1.1" 200 51
INFO 2020-12-27 05:06:39,262 autoreload 15812 14452 C:\Users\dan\just_django\tryjango\fx\views.py changed, reloading.
INFO 2020-12-27 05:06:39,872 autoreload 16360 10524 Watching for file changes with StatReloader
INFO 2020-12-27 05:06:45,417 autoreload 16360 10524 C:\Users\dan\just_django\tryjango\fx\views.py changed, reloading.
INFO 2020-12-27 05:06:45,931 autoreload 9808 13424 Watching for file changes with StatReloader
INFO 2020-12-27 05:06:49,173 basehttp 9808 18312 "GET / HTTP/1.1" 200 163448
INFO 2020-12-27 05:07:08,541 autoreload 9808 13424 C:\Users\dan\just_django\tryjango\fx\views.py changed, reloading.
INFO 2020-12-27 05:07:09,870 autoreload 6812 5084 Watching for file changes with StatReloader
INFO 2020-12-27 05:07:11,106 basehttp 6812 18300 "GET / HTTP/1.1" 200 163448
INFO 2020-12-27 05:07:13,378 basehttp 6812 18300 "GET / HTTP/1.1" 200 163448
INFO 2020-12-27 05:08:32,035 basehttp 6812 18300 "GET / HTTP/1.1" 200 163448
INFO 2020-12-27 05:09:00,168 basehttp 6812 18300 "POST /join/ HTTP/1.1" 200 59
WARNING 2020-12-27 05:11:55,366 views 6812 18300 @ exception e:['“” value has an invalid date format. It must be in YYYY-MM-DD format.']
INFO 2020-12-27 05:11:55,367 basehttp 6812 18300 "POST /join/ HTTP/1.1" 200 56
INFO 2020-12-27 05:12:45,629 basehttp 6812 18300 "POST /message/ HTTP/1.1" 200 59
INFO 2020-12-27 05:13:07,797 basehttp 6812 18300 "POST /message/ HTTP/1.1" 200 59
INFO 2020-12-27 05:13:35,022 basehttp 6812 6192 "GET / HTTP/1.1" 200 163448
INFO 2020-12-27 05:13:35,117 basehttp 6812 16016 "GET /static/css/nicepage.css HTTP/1.1" 304 0
INFO 2020-12-27 05:13:35,132 basehttp 6812 6440 "GET /static/js/nicepage.js HTTP/1.1" 304 0
INFO 2020-12-27 05:13:35,860 basehttp 6812 13628 "GET /static/css/Page-1.css HTTP/1.1" 200 24700
INFO 2020-12-27 05:13:35,866 basehttp 6812 6440 "GET /static/img/image/logo1.jpg HTTP/1.1" 200 40861
INFO 2020-12-27 05:13:35,875 basehttp 6812 6192 "GET /static/js/custom.js HTTP/1.1" 200 7040
INFO 2020-12-27 05:13:35,880 basehttp 6812 16016 "GET /static/js/jquery.js HTTP/1.1" 200 92660
WARNING 2020-12-27 05:14:00,968 views 6812 6192 @ exception e:['“” value has an invalid date format. It must be in YYYY-MM-DD format.']
INFO 2020-12-27 05:14:00,969 basehttp 6812 6192 "POST /join/ HTTP/1.1" 200 56
INFO 2020-12-27 05:15:19,973 basehttp 6812 18300 "GET / HTTP/1.1" 200 163448
INFO 2020-12-27 05:15:38,284 basehttp 6812 18300 "POST /message/ HTTP/1.1" 200 59
INFO 2020-12-27 05:16:07,058 basehttp 6812 18300 "GET / HTTP/1.1" 200 163448
INFO 2020-12-27 05:16:08,781 basehttp 6812 18300 "GET / HTTP/1.1" 200 163448
INFO 2020-12-27 05:16:11,096 basehttp 6812 18300 "GET / HTTP/1.1" 200 163448
WARNING 2020-12-27 05:16:26,338 views 6812 18300 @ exception e:['“” value has an invalid date format. It must be in YYYY-MM-DD format.']
INFO 2020-12-27 05:16:26,339 basehttp 6812 18300 "POST /join/ HTTP/1.1" 200 56
INFO 2020-12-27 05:18:47,264 basehttp 6812 18300 "GET / HTTP/1.1" 200 163448
INFO 2020-12-27 05:18:49,678 basehttp 6812 18300 "GET / HTTP/1.1" 200 163448
INFO 2020-12-27 05:18:51,627 basehttp 6812 18300 "GET / HTTP/1.1" 200 163448
WARNING 2020-12-27 05:19:20,508 views 6812 18300 @ exception e:['“” value has an invalid date format. It must be in YYYY-MM-DD format.']
INFO 2020-12-27 05:19:20,510 basehttp 6812 18300 "POST /join/ HTTP/1.1" 200 56
INFO 2020-12-27 05:19:35,098 autoreload 1744 2316 Watching for file changes with StatReloader
INFO 2020-12-27 05:20:00,806 basehttp 1744 8040 "GET / HTTP/1.1" 200 163449
INFO 2020-12-27 05:21:40,428 basehttp 1744 6104 "GET / HTTP/1.1" 200 163449
WARNING 2020-12-27 05:21:45,018 basehttp 1744 2680 "GET /static/js/jquery.min.map HTTP/1.1" 404 1677
WARNING 2020-12-27 05:22:06,913 views 1744 2420 @ exception e:['“” value has an invalid date format. It must be in YYYY-MM-DD format.']
INFO 2020-12-27 05:22:06,913 basehttp 1744 2420 "POST /join/ HTTP/1.1" 200 56
INFO 2020-12-27 05:22:11,295 basehttp 1744 2420 "GET / HTTP/1.1" 200 163449
INFO 2020-12-27 05:22:11,332 basehttp 1744 8768 "GET /static/css/Page-1.css HTTP/1.1" 200 24700
INFO 2020-12-27 05:22:11,332 basehttp 1744 10872 "GET /static/js/custom.js HTTP/1.1" 200 6971
